ImageName,Image,Caption,ImageID,final link,coder 1 link,coder 2 link,CaptionURL,ImageURL,Link,Conference,PaperType,Title,Year,Batch,Coders,coder1-ErrorFigure,coder2-ErrorFigure,coder1-encodings,coder2-encodings,other-coder-encodings,encodings-consistency,coder1-dims,coder2-dims,other-coder-dims,dims-consistency,coder1-multiple-composite,coder2-multiple-composite,other-coder-multiple-composite,multiple-composite-consistency,coder1-multiple-nested,coder2-multiple-nested,other-coder-multiple-nested,multiple-nested-consistency,coder1-hardness,coder2-hardness,other-coder-hardness,hardness-consistency,notes,coder1-logs,coder2-logs,other-coder-logs
VASTC.60.9.png,,,I8217Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8217Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8217Y2020&username=MS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8217Y2020&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.60.9.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.60.9.png,http://dx.doi.org/10.1109/VAST50239.2020.00011,VAST,C,Visual Abstraction of Geographical Point Data with Spatial Autocorrelations,2020,4,MS; JC,0,0,Point,Point,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,4/21/2021; 09:21:36; 1; Btn; Login; 09:21:41 1; ERT; Point; 09:21:43 1; DR; 2D; 09:21:44 1; MCV; Manual; 09:21:45 1; MNL; No; 09:21:46 1; Hardness; 0; 09:21:48 1; Btn; Next,5/3/2021; 05:46:33; 1; Btn; Login; 05:46:36 1; ERT; Point; 05:46:39 1; DR; 2D; 05:46:41 1; MCV; Manual; 05:46:41 1; MNL; No; 05:46:42 1; Hardness; 0; 05:46:43 1; Btn; Next,
VASTC.72.4.png,,,I8225Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8225Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8225Y2020&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8225Y2020&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.72.5.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.72.4.png,http://dx.doi.org/10.1109/VAST50239.2020.00012,VAST,C,STULL: Unbiased Online Sampling for Visual Exploration of Large Spatiotemporal Data,2020,7,TI; HS,0,0,Line,Line,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,4/27/2021; 09:24:34; 1; Btn; Login; 09:24:37 1; ERT; Line; 09:24:40 1; Help; Manual; 09:24:41 1; DR; 2D; 09:24:42 1; MCV; Manual; 09:24:42 1; MNL; No; 09:24:43 1; Hardness; 0; 09:24:45 1; Btn; Next,5/9/2021; 22:14:55; 1; Btn; Login; 22:14:58 1; ERT; Line; 22:14:59 1; DR; 2D; 22:15:00 1; MCV; Manual; 22:15:01 1; MNL; No; 22:15:02 1; Hardness; 0; 22:15:04 1; Btn; Next,
VASTC.60.7.png,,,I8215Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8215Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8215Y2020&username=MS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8215Y2020&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.60.6.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.60.7.png,http://dx.doi.org/10.1109/VAST50239.2020.00011,VAST,C,Visual Abstraction of Geographical Point Data with Spatial Autocorrelations,2020,9,MS; HS,0,0,Point,Point,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Neutral,Easy,,,,5/7/2021; 10:11:35; 1; Btn; Login; 10:12:09 1; ERT; Point; 10:12:12 1; DR; 2D; 10:12:14 1; MCV; Manual; 10:12:16 1; MNL; No; 10:12:17 1; Hardness; 1; 10:12:19 1; Btn; Next,5/16/2021; 23:09:38; 1; Btn; Login; 23:10:13 1; ERT; Point; 23:10:16 1; DR; 2D; 23:10:17 1; MCV; Manual; 23:10:18 1; MNL; No; 23:10:19 1; Hardness; 0; 23:10:21 1; Btn; Next,
VASTC.60.10.png,,,I8219Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8219Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8219Y2020&username=JC&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8219Y2020&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.60.10.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.60.10.png,http://dx.doi.org/10.1109/VAST50239.2020.00011,VAST,C,Visual Abstraction of Geographical Point Data with Spatial Autocorrelations,2020,7,JC; HS,0,0,Point,Point,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,5/9/2021; 09:18:08; 1; Btn; Login; 09:18:26 1; ERT; Point; 09:18:28 1; DR; 2D; 09:18:29 1; MCV; Manual; 09:18:30 1; MNL; No; 09:18:31 1; Hardness; 0; 09:18:32 1; Btn; Next,5/9/2021; 22:32:56; 1; Btn; Login; 22:38:58 1; ERT; Point; 22:38:59 1; DR; 2D; 22:39:00 1; MCV; Manual; 22:39:01 1; MNL; No; 22:39:02 1; Hardness; 0; 22:39:04 1; Btn; Next,
VASTC.72.1.png,,,I8221Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8221Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8221Y2020&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8221Y2020&username=TI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.72.1.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.72.1.png,http://dx.doi.org/10.1109/VAST50239.2020.00012,VAST,C,STULL: Unbiased Online Sampling for Visual Exploration of Large Spatiotemporal Data,2020,13,TM; TI,0,0,Point,Grid,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,Yes,No,,,Neutral,Easy,,,,6/10/2021; 08:39:03; 1; Btn; Login; 08:39:12 1; ERT; Point; 08:39:14 1; DR; 2D; 08:39:15 1; MCV; Manual; 08:39:16 1; MNL; No; 08:39:17 1; Hardness; 1; 08:39:19 1; Btn; Next; 08:39:23 1; Btn; Login; 08:39:24 1; MNL; Yes; 08:39:27 1; Btn; Next,5/28/2021; 09:17:01; 1; Btn; Login; 09:17:13 1; ERT; Grid; 09:17:15 1; DR; 2D; 09:17:15 1; MCV; Manual; 09:17:16 1; MNL; No; 09:17:17 1; Hardness; 0; 09:17:19 1; Btn; Next,
VASTC.48.14.png,,,I8209Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8209Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8209Y2020&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8209Y2020&username=PI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.48.14.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.48.14.png,http://dx.doi.org/10.1109/VAST50239.2020.00010,VAST,C,A Visual Analytics Framework for Contrastive Network Analysis,2020,6,TM; PI,0,0,Bar,Bar,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,Yes,No,,,Neutral,Easy,,,,4/27/2021; 17:35:34; 1; Btn; Login; 17:35:39 1; ERT; Bar; 17:35:42 1; DR; 2D; 17:35:46 1; MCV; Manual; 17:35:50 1; MNL; Yes; 17:35:51 1; Hardness; 1; 17:35:52 1; Btn; Next,5/16/2021; 14:36:53; 1; Btn; Login; 14:36:59 1; ERT; Bar; 14:37:03 1; DR; 2D; 14:37:04 1; MCV; Manual; 14:37:07 1; MNL; No; 14:37:08 1; Hardness; 0; 14:37:10 1; Btn; Next,
VASTC.72.9.png,,,I8230Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8230Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8230Y2020&username=RL&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8230Y2020&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.72.10.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.72.9.png,http://dx.doi.org/10.1109/VAST50239.2020.00012,VAST,C,STULL: Unbiased Online Sampling for Visual Exploration of Large Spatiotemporal Data,2020,9,RL; HS,0,0,Bar,Bar,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,5/19/2021; 12:43:54; 1; Btn; Login; 13:12:37 1; Btn; Login; 13:12:41 1; ERT; Bar; 13:12:42 1; DR; 2D; 13:12:43 1; MCV; Manual; 13:12:44 1; MNL; No; 13:12:44 1; Hardness; 0; 13:12:47 1; Btn; Next,5/16/2021; 22:24:32; 1; Btn; Login; 22:24:35 1; ERT; Bar; 22:24:37 1; DR; 2D; 22:24:37 1; MCV; Manual; 22:24:38 1; MNL; No; 22:24:40 1; Hardness; 0; 22:24:41 1; Btn; Next,
VASTC.72.8.png,,,I8229Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8229Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8229Y2020&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8229Y2020&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.72.11.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.72.8.png,http://dx.doi.org/10.1109/VAST50239.2020.00012,VAST,C,STULL: Unbiased Online Sampling for Visual Exploration of Large Spatiotemporal Data,2020,15,TI; HS,0,0,Line,Line,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,6/15/2021; 08:07:53; 1; Btn; Login; 08:07:56 1; ERT; Line; 08:07:58 1; DR; 2D; 08:07:59 1; MCV; Manual; 08:08:00 1; MNL; No; 08:08:01 1; Hardness; 0; 08:08:03 1; Btn; Next,7/31/2021; 23:49:14; 1; Btn; Login; 23:49:17 1; ERT; Line; 23:49:20 1; DR; 2D; 23:49:21 1; MCV; Manual; 23:49:21 1; MNL; No; 23:49:22 1; Hardness; 0; 23:49:23 1; Btn; Next,
VASTC.72.12.png,,,I8232Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8232Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8232Y2020&username=JC&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8232Y2020&username=RL&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.72.14.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.72.12.png,http://dx.doi.org/10.1109/VAST50239.2020.00012,VAST,C,STULL: Unbiased Online Sampling for Visual Exploration of Large Spatiotemporal Data,2020,4,JC; RL,0,0,Line,Line,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,5/3/2021; 05:48:32; 1; Btn; Login; 05:48:34 1; ERT; Line; 05:48:35 1; DR; 2D; 05:48:37 1; MCV; Manual; 05:48:38 1; MNL; No; 05:48:39 1; Hardness; 0; 05:48:40 1; Btn; Next,4/19/2021; 10:27:56; 1; Btn; Login; 10:28:53 1; ERT; Line; 10:29:01 1; DR; 2D; 10:29:01 1; MCV; Manual; 10:29:05 1; MNL; No; 10:29:09 1; Hardness; 0; 10:29:12 1; Btn; Next,
VASTC.72.5.png,,,I8224Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8224Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8224Y2020&username=RL&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8224Y2020&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.72.4.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.72.5.png,http://dx.doi.org/10.1109/VAST50239.2020.00012,VAST,C,STULL: Unbiased Online Sampling for Visual Exploration of Large Spatiotemporal Data,2020,7,RL; HS,0,0,Line,Line,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,5/5/2021; 08:26:42; 1; Btn; Login; 08:26:46 1; ERT; Line; 08:26:47 1; DR; 2D; 08:26:48 1; MCV; Manual; 08:26:49 1; MNL; No; 08:26:50 1; Hardness; 0; 08:26:53 1; Btn; Next,5/9/2021; 22:44:30; 1; Btn; Login; 22:44:33 1; ERT; Line; 22:44:34 1; DR; 2D; 22:44:35 1; MCV; Manual; 22:44:37 1; MNL; No; 22:44:38 1; Hardness; 0; 22:44:39 1; Btn; Next,
VASTC.72.11.png,,,I8233Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8233Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8233Y2020&username=RL&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8233Y2020&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.72.13.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.72.11.png,http://dx.doi.org/10.1109/VAST50239.2020.00012,VAST,C,STULL: Unbiased Online Sampling for Visual Exploration of Large Spatiotemporal Data,2020,10,RL; JC,0,0,Bar,Bar,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,6/1/2021; 12:37:23; 1; Btn; Login; 12:37:26 1; ERT; Bar; 12:37:28 1; DR; 2D; 12:37:28 1; MCV; Manual; 12:37:29 1; MNL; No; 12:37:31 1; Hardness; 0; 12:37:33 1; Btn; Next,7/20/2021; 16:02:47; 1; Btn; Login; 16:02:51 1; Btn; Previous; 12:01:09 1; Btn; Login; 12:01:13 1; ERT; Bar; 12:01:14 1; DR; 2D; 12:01:15 1; MCV; Manual; 12:01:15 1; MNL; No; 12:01:16 1; Hardness; 0; 12:01:18 1; Btn; Previous; 12:02:16 1; Btn; Login; 12:02:19 1; Btn; Next,
VASTC.72.13.png,,,I8231Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8231Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8231Y2020&username=JC&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8231Y2020&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.72.12.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.72.13.png,http://dx.doi.org/10.1109/VAST50239.2020.00012,VAST,C,STULL: Unbiased Online Sampling for Visual Exploration of Large Spatiotemporal Data,2020,6,JC; HS,0,0,Bar,Bar,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,5/4/2021; 18:36:01; 1; Btn; Login; 18:36:08 1; ERT; Bar; 18:36:09 1; DR; 2D; 18:36:11 1; Help; Manual; 18:36:13 1; MCV; Manual; 18:36:13 1; MNL; No; 18:36:15 1; Hardness; 0; 18:36:15 1; Btn; Previous; 18:36:22 1; Btn; Login; 18:36:24 1; Btn; Next,5/2/2021; 23:46:11; 1; Btn; Login; 23:46:14 1; ERT; Bar; 23:46:17 1; DR; 2D; 23:46:18 1; MCV; Manual; 23:46:19 1; MNL; No; 23:46:20 1; Hardness; 0; 23:46:21 1; Btn; Next,
VASTC.72.7.png,,,I8227Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8227Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8227Y2020&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8227Y2020&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.72.9.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.72.7.png,http://dx.doi.org/10.1109/VAST50239.2020.00012,VAST,C,STULL: Unbiased Online Sampling for Visual Exploration of Large Spatiotemporal Data,2020,4,TI; JC,0,0,Line,Line,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,4/19/2021; 09:35:38; 1; Btn; Login; 09:35:45 1; ERT; Line; 09:35:46 1; DR; 2D; 09:35:47 1; MCV; Manual; 09:35:48 1; MNL; No; 09:35:49 1; Hardness; 0; 09:35:52 1; Btn; Next,5/2/2021; 17:01:15; 1; Btn; Login; 17:01:18 1; ERT; Line; 17:01:20 1; DR; 2D; 17:01:21 1; MCV; Manual; 17:01:22 1; MNL; No; 17:01:23 1; Hardness; 0; 17:01:24 1; Btn; Next,
VASTC.84.8.png,,,I8241Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8241Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8241Y2020&username=MS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8241Y2020&username=TM&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.84.8.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.84.8.png,http://dx.doi.org/10.1109/VAST50239.2020.00013,VAST,C,iConViz: Interactive Visual Exploration of the Default Contagion Risk of Networked-Guarantee Loans,2020,7,MS; TM,0,0,Node-link,Point,,,2D,2D,,,Yes-manually-arranged,I cannot tell,,,No,No,,,Easy,Neutral,,,,5/3/2021; 08:52:28; 1; Btn; Login; 08:52:57 1; ERT; Node-link; 08:52:58 1; DR; 2D; 08:52:59 1; MCV; Manual; 08:52:59 1; MNL; No; 08:53:00 1; Hardness; 0; 08:53:02 1; Btn; Next; 10:58:02 1; Btn; Login,5/6/2021; 12:14:04; 1; Btn; Login; 12:14:07 1; ERT; Point; 12:14:10 1; DR; 2D; 12:14:12 1; MCV; ICT; 12:14:17 1; MNL; No; 12:14:18 1; Hardness; 1; 12:14:19 1; Btn; Next,
VASTC.107.4.png,,,I8258Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8258Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8258Y2020&username=HS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8258Y2020&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.107.6.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.107.4.png,http://dx.doi.org/10.1109/VAST50239.2020.00015,VAST,C,SMAP: A Joint Dimensionality Reduction Scheme for Secure Multi-Party Visualization,2020,9,HS; JC,0,0,Point,Point,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,5/16/2021; 22:28:50; 1; Btn; Login; 22:28:55 1; ERT; Point; 22:29:01 1; DR; 2D; 22:29:03 1; MCV; No; 22:29:04 1; MNL; No; 22:29:06 1; Hardness; 0; 22:29:08 1; Btn; Next,6/27/2021; 18:33:20; 1; Btn; Login; 18:33:29 1; ERT; Point; 18:33:31 1; DR; 2D; 18:33:34 1; MCV; No; 18:33:49 1; MNL; No; 18:33:51 1; Hardness; 0; 18:34:02 1; Btn; Next; 20:04:05 1; Btn; Login,
VASTC.107.7.png,,,I8260Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8260Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8260Y2020&username=MS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8260Y2020&username=TI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.107.8.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.107.7.png,http://dx.doi.org/10.1109/VAST50239.2020.00015,VAST,C,SMAP: A Joint Dimensionality Reduction Scheme for Secure Multi-Party Visualization,2020,3,MS; TI,0,0,Point,Point,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,4/14/2021; 13:17:33; 1; Btn; Login; 13:17:40 1; ERT; Bar; 13:17:43 1; ERT; Bar; 13:17:43 1; ERT; Point; 13:17:46 0; ERT; Bar; 13:17:48 1; DR; 2D; 13:17:49 1; MCV; Manual; 13:17:50 1; MNL; No; 13:17:51 1; Hardness; 0; 13:17:54 1; Btn; Next,4/19/2021; 05:41:41; 1; Btn; Login; 05:41:45 1; ERT; Point; 05:41:47 1; DR; 2D; 05:41:48 1; MCV; Manual; 05:41:48 1; MNL; No; 05:41:49 1; Hardness; 0; 05:41:53 1; Btn; Next,
VASTC.107.8.png,,,I8262Y2020,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8262Y2020&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8262Y2020&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I8262Y2020&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2020/VASTC.107.9.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2020/VASTC.107.8.png,http://dx.doi.org/10.1109/VAST50239.2020.00015,VAST,C,SMAP: A Joint Dimensionality Reduction Scheme for Secure Multi-Party Visualization,2020,13,TI; JC,0,0,Surface/Volume,Surface/Volume,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,5/28/2021; 09:06:28; 1; Btn; Login; 09:06:33 1; ERT; Surface/Volume; 09:06:35 1; DR; 2D; 09:06:36 1; MCV; Manual; 09:06:37 1; MNL; No; 09:06:38 1; Hardness; 0; 09:06:40 1; Btn; Next,7/30/2021; 16:30:25; 1; Btn; Login; 16:30:45 1; DR; ICT; 16:30:49 1; ERT; Area; 16:30:51 1; MCV; Manual; 16:30:52 1; MNL; No; 16:30:53 1; Hardness; 0; 16:30:53 1; Btn; Next; 08:58:45 1; Btn; Login; 10:06:31 1; ERT; Surface/Volume; 10:06:32 0; ERT; Area; 10:06:41 1; DR; 2D; 10:06:44 0; DR; ICT; 07:45:26 1; Btn; Login,
